country_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
PNG,2171828,2204625,2238617,2273950,2310832,2349484,2389782,2422521,2454065,2483661,2510486,2533861,2588389,2645235,2704152,2765350,2828716,2894229,2961991,3032312,3105270,3182374,3262451,3344350,3427036,3509767,3592309,3674863,3757507,3840362,3923740,4025410,4128727,4234161,4343196,4456670,4575514,4699144,4825489,4951624,5075471,5187053,5295799,5405252,5520123,5643486,5776750,5918437,6065458,6213312,6358752,6500814,6640345,6777603,6914610,7052791,7192295,7332478,7472950,
POL,15443482,15423370,15479763,15562999,15654736,15682854,15673858,15697376,15719100,15712366,15638034,15517086,15429055,15351984,15280453,15211597,15141165,15063720,14958284,14905343,14910549,14912632,14915727,14920566,14919234,14902331,14866334,14812582,14735285,14719583,14760306,14795540,14824105,14844565,14858578,14861776,14855705,14848040,14836338,14817709,14646934,14625682,14608969,14641519,14675719,14712016,14745032,14779722,14824820,14877599,14877776,14928409,14976333,15014846,15051507,15088963,15120448,15150057,15169392,
PRE,162343118,165355239,168474841,171686879,174981916,178368996,181917079,185581389,189323304,193168008,197159865,201136619,205186075,209388658,213835363,218521388,223469399,228703139,234083751,239635751,245112107,250230997,255191532,260032278,264823506,269683119,274702033,279873026,285345785,291258177,297418973,304419991,311889510,319622477,327630408,335534612,343230068,350704602,358194357,365927310,374068566,382230133,390733519,399393996,408159424,416895268,425706561,434966774,443806702,452818518,462010989,471415535,481150044,491033160,500969204,510890319,520775934,530617667,540409598,
PRI,1307582,1297458,1290658,1284223,1273815,1257467,1235821,1208703,1179241,1152118,1132645,1126145,1123324,1122324,1119990,1114666,1106837,1096732,1084657,1071511,1031210,915308,806057,704908,612522,529615,455619,390306,333043,283432,249641,245572,241390,237755,234354,230967,228098,224814,220778,216681,213889,216410,218792,220995,223184,225002,226182,227018,227833,228763,229804,229075,228028,226867,224429,221449,217948,213232,205193,
PRK,6832228,6863803,6869447,6863321,6865627,6889721,6936269,6997317,6939458,6779743,6599963,6708417,6812473,6907387,6986691,7046962,7161583,7259481,7347501,7435466,7530492,7615741,7708026,7804920,7901738,7995643,8085700,8173093,8260152,8350192,8445157,8546408,8651545,8755994,8860135,8959607,9045060,9118149,9182600,9243984,9306453,9370939,9436141,9499840,9557883,9608280,9649849,9684524,9714333,9723701,9726985,9731923,9737216,9742928,9747967,9751936,9750821,9745279,9734737,
PRT,5761501,5773339,5781154,5770307,5738993,5681173,5604196,5534506,5476514,5393520,5312077,5255663,5213556,5181155,5219177,5385244,5503181,5524194,5545792,5566724,5587795,5593505,5576561,5550813,5520219,5483117,5435735,5381914,5323719,5263530,5199759,5132609,5062834,5003363,4950901,4901898,4853841,4809043,4766554,4726461,4692296,4658665,4619439,4571864,4517810,4461605,4404945,4349078,4290949,4231103,4169291,4099817,4020561,3936962,3855050,3779248,3708283,3640950,3576922,
PRY,1226755,1257361,1288864,1320348,1352292,1384997,1418595,1453030,1487945,1522853,1557492,1591767,1625922,1651075,1676588,1703187,1730914,1759783,1789950,1821771,1855269,1890598,1927443,1959306,1991091,2022540,2053377,2083518,2112607,2140538,2166865,2191488,2214240,2239312,2263616,2286627,2308233,2328415,2346848,2363371,2377821,2390361,2400872,2423478,2446658,2467495,2485913,2502184,2516927,2531112,2545381,2559940,2574577,2591285,2608529,2625333,2641608,2657553,2672175,
PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638796,657500,676641,696293,716420,737055,758154,779829,790656,804767,819109,833714,848526,863610,878906,894481,910309,926356,944546,962006,978760,994782,1010163,1024762,1038634,1051809,1064347,1073875,1089088,
PSS,670858,688891,707798,727070,746000,764063,781129,798172,814537,830176,845500,860646,875538,890286,905990,922247,938576,955914,973955,992774,1012451,1032960,1054234,1075358,1094961,1112181,1126469,1135278,1142489,1150431,1160428,1172583,1186327,1200840,1214824,1227867,1239008,1251262,1263025,1274225,1284544,1294758,1305535,1316527,1327628,1339289,1351210,1363395,1375086,1386637,1398280,1409915,1421594,1433605,1446174,1459545,1473807,1488845,1504368,
PST,277164775,277163659,276494103,275533618,274425962,273106806,271612530,269806436,267700582,266236899,264603570,263765339,262962853,261907090,261081260,260232112,259569510,259004567,258407308,257838468,257147987,256291482,255654393,255036175,254433761,253883029,253147136,252083038,251160012,250665145,250118795,249367387,248658794,247832650,246740665,245531984,244415449,243369036,242264745,241137390,240131952,237741890,234740322,231886005,229178961,226567011,224324526,222299910,220441519,218491329,216531317,214878143,213905277,213023259,212160933,211221681,210255192,209054298,207783779,
PYF,45065,45827,46713,47428,47969,48421,48766,49019,49211,49380,49544,50096,51263,52453,53636,54787,55900,57116,58988,60896,62849,64843,66877,68930,71065,73227,75405,77583,79739,82021,84256,86359,88355,90315,92360,94562,96948,99174,101416,103640,105789,107850,109827,110578,110509,110196,109619,108806,107827,106786,105737,104699,103675,103852,104245,104653,105069,105516,105979,
QAT,6977,7357,7820,8332,8932,9533,10122,10712,11327,12002,12754,13613,14775,15989,17156,18225,19135,19946,20855,22138,23788,26004,28657,31515,34277,36718,38183,37757,36948,35795,34359,32697,30898,29071,27309,25682,24266,23238,22680,22221,21856,21489,21200,21354,21922,22535,23819,25380,26736,27538,27826,28461,28615,28389,27838,27068,26146,25122,24062,
ROU,12110087,12080581,12030313,11977238,11921130,11857243,11847286,11948119,12012953,12041101,12085640,12109565,12122296,12121991,12128723,12173328,12211371,12196032,12150355,12070684,11995463,11929129,11821705,11698734,11571295,11459405,11348027,11228468,11116099,11000766,10854514,10596632,10433628,10454264,10473627,10487165,10491599,10495945,10508454,10526353,10547299,10434781,10261140,10158919,10073097,9983156,9896426,9723952,9536351,9430554,9348183,9275922,9231911,9205089,9178039,9137513,9082775,9022782,8958400,
RUS,55475143,55009623,54530929,54036643,53529836,53013631,52200695,51383521,50561694,49741704,48939317,48162739,47384351,46607946,45831223,45054966,44336325,43620050,42902521,42367388,42049135,41712214,41358307,40990219,40686607,40391011,40068987,39738044,39385579,39296740,39454570,39550333,39573577,39534539,39492977,39509488,39459464,39400200,39340949,39226747,39067982,38908465,38737139,38515491,38295904,38085510,37896681,37767662,37686835,37635360,37587976,37552961,37531727,37508401,37465023,37393138,37292301,37147222,36938703,
RWA,2859257,2918749,2970201,3019523,3074904,3142283,3223955,3318166,3421618,3529240,3637348,3742288,3848030,3956441,4069889,4190205,4317664,4451757,4592683,4747003,4910024,5074194,5237692,5410984,5608409,5836043,6113380,6427559,6714643,6888248,6894116,6694956,6280807,5805688,5432272,5262359,5329176,5619596,6040649,6446260,6749500,6928246,7013252,7110659,7212821,7345158,7513476,7704545,7912507,8126547,8339277,8549847,8762246,8979311,9203075,9435874,9678584,9929202,10184652,
SAS,476925528,486226857,495538772,505164318,515094443,525330698,535866614,546697476,557800137,569140298,580691836,592259665,603445601,614823484,626361300,638003851,649918290,662072507,674425737,686928716,699517269,712792036,727447980,742296365,757288709,772401206,787588065,802845939,818183616,833710561,849386664,865355188,881760717,898216306,914623788,930920866,947036118,962976709,978775258,994492149,1010086912,1025021275,1038823510,1052316232,1065387999,1077998859,1090131408,1101778773,1112927344,1123593161,1133760097,1143403329,1152344627,1160872625,1168976369,1176700584,1184090358,1191085806,1197635168,
SAU,2809496,2853084,2900467,2935250,2952685,2965806,2974006,2978631,2981947,2987269,2995877,3008341,3023427,3039696,3054330,3090293,3129207,3166447,3205818,3252645,3308670,3373910,3442478,3506477,3556754,3588438,3600277,3670789,3727283,3770878,3801465,3820317,3827943,3874886,3929043,3975653,4014238,4046971,4078724,4116452,4164178,4224202,4294774,4372310,4452116,4530076,4604702,4677535,4750806,4828873,4912829,5002815,5096327,5187065,5268256,5334912,5385143,5420978,5444563,
SDN,6733760,6896814,7064677,7237343,7414802,7597272,7784816,7977441,8174874,8376835,8582855,8792455,9005665,9239855,9533732,9843672,10170523,10513207,10869539,11236568,11611922,11996853,12391186,12740966,13009366,13262686,13494805,13707992,13915958,14138098,14383365,14657435,14948061,15290317,15828380,16328528,16781638,17195819,17589094,17988344,18411999,18867054,19346733,19840481,20332037,20810455,21272629,21724979,22177540,22637503,23114414,23611112,24124604,24650651,25183363,25717184,26251095,26785832,27320646,
SEN,2469197,2516110,2563711,2612181,2661657,2712401,2764090,2816479,2869803,2924449,2980253,3039688,3100398,3160484,3217138,3268833,3319056,3382596,3445787,3512712,3586123,3666881,3754103,3846661,3942787,4041408,4141881,4244334,4350268,4473039,4598875,4727905,4859576,4991916,5121992,5248338,5370088,5488479,5605486,5724297,5847288,5975095,6107797,6230218,6344870,6463985,6587601,6715981,6849042,6986715,7128542,7274429,7424301,7577712,7734300,7892486,8052124,8212362,8372370,
SGP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SLB,111051,114049,117136,120314,123567,126904,130305,133796,137453,141406,145961,151277,157024,163094,169374,175754,182001,187968,193972,200032,206163,212376,218628,224880,231057,237121,243043,249258,255747,262373,269212,276288,283581,291084,298768,306596,314579,322710,330976,339356,347406,355261,363163,371020,378694,386122,393238,400133,407027,414262,422035,430466,439457,448881,458532,468261,478063,487930,497811,
SLE,1915480,1931219,1947635,1964298,1980438,1997069,2014114,2031610,2049539,2068006,2086968,2106404,2126252,2146523,2167021,2194982,2229523,2265201,2301903,2339533,2378080,2416283,2454046,2493532,2537605,2587726,2650617,2723526,2793798,2849669,2883355,2892511,2881671,2859060,2836177,2822148,2817594,2822064,2841655,2883410,2951272,3048929,3172678,3310377,3445368,3561316,3654757,3732200,3798111,3859864,3922775,3987300,4051580,4115917,4179972,4243693,4307305,4370548,4432882,
SLV,1705328,1749890,1798931,1849909,1902120,1955010,2008224,2061765,2115574,2169817,2224447,2279227,2318722,2357036,2393686,2428376,2461088,2491793,2519885,2544908,2566490,2584606,2599475,2611867,2622565,2632454,2641484,2649612,2657291,2665101,2673300,2682104,2691100,2667438,2630565,2589831,2545223,2497507,2446657,2433969,2419235,2402571,2384020,2364004,2342835,2321110,2298803,2272949,2227179,2181668,2136405,2091409,2046850,2002887,1959422,1916513,1874999,1834988,1796332,
SMR,7886,7918,7948,7972,7984,7986,7975,7949,7903,7831,7727,7313,6881,6448,6035,5655,5309,4974,4649,4336,4028,3730,3441,3168,2910,2669,2445,2236,2261,2286,2316,2348,2383,2309,2236,2161,2087,2013,1939,1869,1802,1738,1712,1721,1692,1627,1563,1501,1441,1384,1330,1279,1229,1182,1134,1085,1035,986,937,
SOM,2278858,2312220,2346167,2380896,2417343,2455872,2499609,2549349,2598415,2637761,2663409,2665007,2650382,2654595,2723653,2890895,3177223,3553632,3963968,4330762,4600114,4751745,4805370,4795763,4775560,4782557,4828025,4897810,4975888,5042357,5082274,5091312,5080578,5069090,5082153,5137390,5240744,5384900,5557762,5741348,5922496,6098424,6271836,6403967,6530866,6653503,6770496,7268116,7292947,7306567,7309433,7302018,7431198,7561665,7694528,7830601,7970045,8112863,8258837,
SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3763187,3740395,3748201,3756954,3756869,3686784,3666063,3638876,3608149,3578297,3550045,3527214,3507248,3483188,3458352,3431459,3401540,3371315,3340676,3311055,3281657,3239791,3213956,3190260,3167188,3143538,3119072,3093250,3065693,
SSA,193822256,197673197,201665538,205763394,209959964,214260105,218700999,223259607,227947331,232781564,237835433,242982328,248276579,253756208,259436238,265276572,271265081,277471288,283838050,290575194,297554158,304482767,311532814,318658690,325811084,332958042,340188112,347564796,355034518,362574965,370009776,377873460,385826299,393897768,402351759,411015992,419846127,428779136,437920290,447224383,456682890,465870320,475138986,484579510,494223778,504043375,514166389,524890077,535156500,545592282,556148229,566830812,577785816,588877762,600044336,611258708,622511556,633781877,645035310,
SSD,2594043,2642616,2693564,2746852,2802610,2860879,2921672,2985132,3051275,3120299,3192367,3267586,3346190,3428252,3514011,3603585,3695612,3790070,3889785,3998763,4119027,4251166,4391626,4521831,4624497,4706817,4770785,4817614,4838183,4821695,4763422,4657336,4514307,4375382,4306376,4305690,4386574,4539134,4741933,4962149,5176246,5375396,5567212,5764171,5985422,6243218,6540453,6866642,7203169,7523988,7810170,8058027,8271244,8448156,8588930,8695542,8764369,8799964,8822993,
SSF,193852416,197703770,201696462,205794621,209991467,214291872,218733005,223291825,227979729,232814111,237868093,243014961,248309187,253788479,259468238,265308432,271296680,277502625,283869500,290606925,297586190,304515199,311565448,318691294,325843891,332991126,340221413,347599551,355069413,362610067,370045037,377909168,385862132,393934303,402389214,411053920,419884520,428817872,437959665,447264397,456723104,465910396,475180114,484619971,494263871,504083420,514207023,524930650,535197701,545633339,556190119,566871280,577826329,588918656,600085476,611300373,622553374,633823798,645077217,
SST,10035088,10158734,10282400,10404948,10523736,10637922,10747794,10860056,10970534,11079676,11189389,11301893,11414086,11526339,11630409,11731489,11828341,11930674,12034456,12148979,12272355,12421052,12577448,12752701,12923906,13090357,13246990,13387750,13516129,13638142,13752425,13870963,14014940,14159718,14305185,14436264,14558996,14681512,14800012,14916166,15021117,15113811,15203402,15289174,15378752,15474255,15577579,15668267,15757538,15845402,15932339,16015451,16108370,16210688,16314330,16421176,16529478,16639638,16747704,
STP,53967,53746,52893,51903,51110,50724,50797,51223,51805,52306,52554,53286,54117,54896,55770,56834,58124,59589,61103,62517,63720,64668,64831,64796,64820,65001,65372,65866,66405,66871,67177,67328,67565,67702,67725,67642,67449,67169,66844,66527,66260,66042,65533,65030,64613,64304,64110,63992,63862,63627,63216,62620,61872,61068,60258,59483,58749,58051,57393,
SUR,151823,155957,160046,164171,168651,173978,179640,185497,191068,195676,198874,200436,195874,185789,175694,166146,157270,148979,141102,133470,125975,125924,125925,126130,126712,127792,129423,131523,133942,136470,138948,141330,143637,145838,147927,149894,151720,153402,154977,156504,158032,159573,161110,162660,164212,166411,168693,171005,173345,175703,178084,180484,182898,185313,187620,189795,191836,193735,195491,
SVK,2706748,2768470,2766943,2762629,2758247,2751840,2742600,2730577,2715683,2700184,2674965,2642910,2617133,2593547,2570523,2546937,2522585,2497456,2470393,2441828,2408338,2392180,2387169,2380802,2373282,2365329,2355873,2344794,2332945,2319832,2305623,2292084,2296064,2308040,2320415,2330486,2338702,2346254,2352691,2358385,2358481,2357934,2365142,2371646,2379222,2387514,2395737,2404552,2414684,2426037,2443126,2460583,2472345,2482582,2492579,2500969,2508703,2515590,2520550,
SVN,1137766,1130127,1123613,1119332,1115860,1113232,1112558,1110594,1105074,1095491,1086612,1078254,1067846,1057315,1043318,1033569,1028459,1020179,1010209,999641,987828,973456,972322,975328,977206,978898,987976,996738,996241,993604,991288,989377,987408,984540,982864,982559,981408,979573,976923,977086,979466,980492,980172,976273,972385,969570,968153,969042,966007,970209,969840,967238,964643,961339,957645,953743,949506,944897,939807,
SWE,2059029,2008215,1945521,1884124,1827003,1774455,1724430,1673745,1620513,1570746,1525398,1493090,1471273,1448019,1426605,1414834,1414069,1413241,1411486,1408598,1405560,1406165,1406969,1407607,1408886,1411215,1414501,1419229,1425767,1435311,1446443,1447374,1442280,1437168,1433808,1427846,1422163,1420501,1418811,1417437,1417231,1417037,1416123,1415759,1415762,1415927,1413835,1409904,1406363,1403890,1401467,1389318,1368886,1350197,1333506,1317697,1304687,1292817,1279923,
SWZ,323413,328461,333349,338313,343667,349637,356356,364246,372587,381056,389400,397546,405558,413527,421572,429776,438068,449898,462912,476606,490991,506026,521635,537780,554391,571386,588710,606227,623580,640379,656275,671082,684768,697435,709241,720285,730670,741058,755037,767282,777342,784989,790535,794758,798799,803460,809084,815051,818485,822054,825462,828681,832681,836877,841535,846802,852654,859030,865789,
SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SYC,30160,30573,30924,31227,31503,31767,32006,32218,32398,32547,32660,32633,32608,32271,32000,31860,31599,31337,31450,31731,32032,32432,32634,32604,32807,33084,33301,34755,34895,35102,35261,35708,35833,36535,37455,37928,38393,38736,39375,40014,40214,40076,41128,40461,40093,40045,40634,40573,41201,41057,41890,40468,40513,40894,41140,41665,41818,41921,41907,
SYR,2890139,2955954,3020616,3086540,3154056,3223560,3294907,3367960,3442739,3519455,3597899,3696041,3802775,3912693,4025193,4140046,4256665,4375481,4497664,4625354,4759388,4900495,5057119,5220280,5384912,5548896,5711327,5872765,6033564,6194489,6356135,6518041,6679947,6842901,7008161,7157827,7307284,7460034,7611040,7754292,7885905,7995302,8084106,8176617,8304736,8486168,8739432,9042419,9324647,9492385,9484963,9575883,9494538,9296851,9077101,8608520,8232147,7936621,7749502,
TCA,3047,3053,3038,3011,2980,2947,2911,2878,2848,2842,2856,2897,2963,3045,3127,3204,3265,3322,3379,3454,3529,3512,3510,3507,3489,3446,3382,3303,3218,3151,3107,3134,3177,3223,3253,3255,3228,3181,3133,3108,3115,3158,3251,3349,3421,3453,3444,3404,3340,3267,3192,3115,3035,2958,2882,2808,2736,2666,2600,
TCD,2800651,2847305,2895290,2943945,2990794,3031382,3069771,3106318,3142567,3180799,3222112,3267383,3315461,3365396,3411773,3452138,3485820,3514282,3539229,3600468,3666304,3737238,3813266,3895962,3986967,4087582,4198718,4320156,4449678,4584377,4722240,4862676,5006893,5158718,5327195,5504857,5691580,5887391,6093971,6313650,6547741,6797517,7061879,7336495,7615703,7895466,8173916,8452339,8734270,9024544,9324459,9634896,9953951,10279144,10606748,10933889,11259517,11584239,11908736,
TEA,736637147,732050034,737634954,752323298,766409861,786458667,809114735,830634504,852906787,876545374,900861129,925346831,948155224,969117760,987830083,1006579211,1022305131,1036623528,1047752898,1055680735,1062610513,1069481103,1077726975,1087135166,1095174593,1103310429,1112121438,1121530753,1130611274,1138635653,1145636292,1150465988,1153408929,1155184068,1156247581,1156427653,1155738187,1154378323,1151939067,1148180560,1142977411,1134811297,1124327121,1112860593,1100606169,1087887135,1075073496,1061903356,1048287102,1034331289,1020035165,1006786482,993937606,981020987,967938795,954613699,941216687,927755840,913815943,
TEC,169349905,169576244,169822296,170040814,170198094,170152675,169735794,169373672,168912406,168343942,167698136,167083642,166539441,165963836,165377797,164851678,164418514,163941698,163370509,163052583,163095749,162772387,162208632,161594809,160993980,160399496,159913799,159452168,158891992,158713809,158909847,159019604,159210840,159442588,159420850,159212169,159005824,158826104,158651557,158370452,157880997,157222669,156511001,155905082,155342670,154782827,154255535,153742613,153362915,153254534,153231385,153379134,153558601,153807910,154035492,154255658,154411904,154473740,154413019,
TGO,1420913,1422757,1421740,1422719,1431926,1453190,1487967,1533078,1581919,1625931,1665339,1713515,1754710,1790666,1824238,1857803,1891001,1923824,1959064,2000309,2049798,2108668,2175315,2246680,2318918,2388934,2456366,2521802,2584077,2642094,2695274,2742531,2784822,2826461,2873100,2928608,2994631,3069467,3149322,3228715,3303929,3373897,3439967,3504096,3569139,3637184,3708471,3782162,3857679,3934401,4011430,4087374,4162775,4238137,4312849,4386572,4458809,4529629,4599184,
THA,22007628,22641161,23296739,23973492,24670941,25387800,26122444,26873061,27639687,28422349,29179725,29823192,30463367,31091950,31696636,32270427,32808399,33313309,33784607,34225006,34682377,35254500,35805099,36341475,36874144,37409943,37954410,38502254,39029517,39505100,39916505,40295662,40604727,40874944,41150869,41462962,41821146,42214142,42619971,43005327,43194326,42858458,42456021,41995497,41487149,40943339,40360854,39742331,39092276,38419680,37725977,37339016,37007906,36666512,36311537,35941812,35556101,35158608,34749671,
TJK,1394817,1434529,1477145,1521907,1567592,1613403,1659144,1704907,1750471,1795699,1849601,1914730,1980735,2047696,2116032,2185936,2257557,2331020,2406952,2485290,2566308,2650606,2738143,2829796,2926797,3029677,3139289,3254297,3370288,3490018,3611064,3721574,3822748,3916887,4008299,4100106,4193198,4287172,4383117,4482040,4568948,4643917,4723426,4807579,4896323,4989472,5087271,5190075,5298145,5411768,5531129,5656053,5784460,5916757,6053040,6193252,6337321,6484194,6631416,
TKM,859154,886278,914278,942838,971652,1000447,1029091,1057584,1086136,1115008,1146320,1180648,1215669,1251374,1287620,1324377,1361677,1399561,1437898,1478695,1522464,1566509,1611064,1656525,1703554,1752548,1803286,1855729,1910567,1966490,2023419,2084431,2148657,2213193,2274252,2322981,2357269,2384818,2406891,2425603,2442641,2458352,2472714,2486772,2501645,2517490,2534543,2552879,2573114,2595522,2620373,2647838,2677410,2707819,2737482,2765002,2789964,2812449,2832249,
TLA,106591519,107812799,108995104,110142509,111230704,112398028,113508750,114562184,115547787,116472646,117335970,118143024,118901273,119657879,120374159,121033844,121641962,122185491,122672576,123117273,123526321,124006960,124513791,124994974,125395704,125702066,125945768,126119591,126215748,126257445,126262944,126292517,126321557,126326386,126222075,126052187,125903334,125628799,125289614,124929653,124484372,124405774,124402281,124363627,124327975,124267953,124171008,124040314,123892719,123737179,123540300,123324646,123093766,122848931,122582810,122301234,122007339,121695211,121351690,
TLS,426647,433395,439902,446652,453594,460686,467682,474531,481577,489303,497913,507922,518878,528939,535637,537404,533439,524823,514251,505445,501023,501895,507203,515703,525465,535084,544099,552946,562100,572333,584039,598393,614497,630424,644056,654072,659715,661784,662367,664369,669792,679344,692214,707082,722019,735992,748358,759582,769958,780043,790267,800589,810906,821388,832213,843513,855331,867647,880252,
TMN,64547083,65538671,66536532,67540564,68550573,69540569,70604988,71785283,72947406,74091021,75201258,76307972,77378752,78451101,79590340,80790811,82059184,83464588,84976742,86597081,88304212,90107175,92005062,93965188,95942677,97942306,99920856,101999160,104196566,106386859,108491659,110503380,112271298,113890943,115416814,116980149,118497566,119915971,121201857,122420010,123608823,124777186,125924743,127071456,128239421,129322477,130409859,131597676,132840565,134084354,135290580,136759037,138242073,139704902,141152020,142348623,143559401,144760708,145979444,
TON,50769,52292,54106,56081,58040,59848,61487,63147,64760,66154,67323,68214,68845,69329,69797,70357,71060,71763,72411,72952,73304,73445,73420,73280,73115,72987,72922,72996,73175,73346,73485,73591,73679,73770,73880,74032,74229,74467,74758,75077,75427,75795,76179,76586,77041,77540,78126,78755,79311,79647,79665,79284,78661,77973,77460,77324,77648,78366,79327,
TSA,476925528,486226857,495538772,505164318,515094443,525330698,535866614,546697476,557800137,569140298,580691836,592259665,603445601,614823484,626361300,638003851,649918290,662072507,674425737,686928716,699517269,712792036,727447980,742296365,757288709,772401206,787588065,802845939,818183616,833710561,849386664,865355188,881760717,898216306,914623788,930920866,947036118,962976709,978775258,994492149,1010086912,1025021275,1038823510,1052316232,1065387999,1077998859,1090131408,1101778773,1112927344,1123593161,1133760097,1143403329,1152344627,1160872625,1168976369,1176700584,1184090358,1191085806,1197635168,
TSS,193852416,197703770,201696462,205794621,209991467,214291872,218733005,223291825,227979729,232814111,237868093,243014961,248309187,253788479,259468238,265308432,271296680,277502625,283869500,290606925,297586190,304515199,311565448,318691294,325843891,332991126,340221413,347599551,355069413,362610067,370045037,377909168,385862132,393934303,402389214,411053920,419884520,428817872,437959665,447264397,456723104,465910396,475180114,484619971,494263871,504083420,514207023,524930650,535197701,545633339,556190119,566871280,577826329,588918656,600085476,611300373,622553374,633823798,645077217,
TTO,558352,562097,564038,564297,563113,560736,557119,552421,547280,542490,538524,535607,533559,532063,530593,528811,526587,524075,521406,518835,517596,523795,530296,536748,542642,547635,551586,554590,556836,558630,560199,561602,562802,563681,564071,563888,563080,561817,560331,559025,558751,563104,567977,573199,578556,583854,589031,594168,599360,604814,610616,616833,623040,629064,634674,639683,644011,647676,650676,
TUN,2610938,2629767,2652564,2679156,2708833,2741317,2773926,2795195,2817592,2840175,2861964,2882938,2903251,2923263,2943032,2964902,2998321,3032265,3067951,3107117,3150751,3199359,3251631,3305222,3352792,3383414,3408071,3427521,3442602,3455331,3466299,3475985,3483273,3486532,3490492,3515651,3533637,3545532,3551646,3552894,3550149,3543630,3533710,3522120,3512808,3513417,3516971,3523289,3531222,3539159,3546109,3551480,3555864,3560257,3565448,3571323,3578151,3585299,3591574,
TUR,18814435,19121885,19433902,19745557,20057994,20371867,20632555,20864187,21092247,21318334,21541697,21809212,22098706,22386723,22669163,22943417,23274984,23633982,23991803,24353975,24723291,24658600,24394849,24095969,23752034,23364170,23094219,22862042,22598101,22310367,21998460,21949398,22010800,22063824,22110411,22152915,22192813,22229783,22260832,22284562,22297860,22249031,22166363,22072538,21962832,21837756,21692774,21533495,21371342,21224535,21101399,21003476,20922254,20856817,20793146,20723126,20646687,20564196,20462214,
TUV,4477,4458,4432,4403,4382,4374,4382,4405,4437,4457,4469,4452,4429,4411,4429,4499,4645,4832,5039,5226,5359,5426,5446,5434,5411,5404,5377,5366,5351,5325,5289,5236,5217,5226,5222,5210,5186,5148,5114,5084,5071,5081,5101,5091,5065,5030,4987,4932,4872,4818,4760,4699,4638,4580,4522,4470,4418,4374,4329,
TZA,9524816,9788596,10061098,10342569,10633189,10933252,11242463,11561239,11859677,12161334,12472675,12793741,13122864,13456147,13788025,14114661,14433666,14745911,15051617,15434204,15840015,16257167,16684155,17119733,17560697,18006457,18452183,18899555,19357750,19879699,20444351,21051643,21694058,22346852,22975662,23558313,24085273,24568430,25031762,25509468,26025848,26589207,27192239,27758068,28325266,28897338,29472455,30055022,30647132,31254805,31878943,32520330,33175293,33842561,34520239,35205369,35897878,36595845,37296263,
UGA,6468192,6661375,6867562,7085195,7312076,7546114,7787713,8036219,8285663,8528887,8778811,9020267,9253229,9484914,9725192,9981490,10256935,10550416,10860326,11183192,11504929,11820365,12144795,12483529,12842878,13226883,13636966,14069902,14518911,14975264,15432220,15897134,16373253,16849365,17322317,17790878,18253123,18711563,19174083,19652083,20153258,20681601,21234621,21807816,22393906,22989279,23592895,24208578,24837166,25481309,26142615,26815682,27500804,28214236,28974560,29792918,30677654,31614420,32566140,
UKR,22701008,22665184,22622528,22566817,22488076,22338507,22157672,21950049,21722119,21485035,21269566,21083913,20894552,20700368,20495461,20287720,20066644,19835111,19594394,19361420,19140427,18933317,18690449,18453837,18220686,17983375,17752120,17526818,17311571,17231090,17250458,17266236,17295636,17284885,17179634,17024300,16853978,16681382,16513903,16339552,16156725,15976584,15770412,15574112,15375742,15172569,14986584,14814623,14652285,14505868,14405235,14311037,14233316,14158638,14048791,13970205,13882133,13787367,13675909,
UMC,848965266,842576232,846197718,858781844,870602013,888312371,908290310,927287531,946855695,967642248,989013775,1010506335,1030455183,1048611490,1064516142,1078407592,1091288519,1102803875,1111055759,1116198633,1120695889,1124995375,1130357142,1136807281,1141939656,1147217484,1153287839,1160122297,1166705104,1172532860,1177573697,1180197607,1181053569,1180788477,1179698203,1177707414,1175027724,1171718395,1167386356,1161796146,1154882904,1144464881,1131800097,1118246280,1103980159,1089207008,1074338579,1059129893,1043646650,1028133104,1012225758,997402981,983034244,968824023,954532406,940084457,925626736,911121525,896095640,
URY,501610,502455,503044,503335,503385,503124,502670,501918,500622,498524,495423,491226,486110,480607,475380,470177,460132,450971,442402,434093,425822,417625,409463,401419,393480,385655,377073,368206,359499,351081,342896,334962,327213,319681,312272,304952,297622,289508,281385,273143,264649,255962,247158,238373,229913,221930,214389,207268,200480,193980,187649,181518,177768,174793,171892,169065,166276,163584,160944,
